"file","line","issue","severity","detail"
"components/WhatsAppButton.tsx","113","REDUCED_MOTION_REVIEW","warning"," <span className=""relative z-10 flex h-8 w-8 shrink-0 items-center justify-center rounded-[0.7rem] border border-white/25 bg-white/12 text-white transition group-hover:translate-x-0.5 group-hover:bg-white/18"">"
"components/ui/GlassCard.tsx","13","REDUCED_MOTION_REVIEW","warning"," ""glass rounded-2xl p-6 transition-all duration-300 hover:shadow-xl border border-white/10"","
"components/ui/PremiumButton.tsx","45","REDUCED_MOTION_REVIEW","warning"," ""group inline-flex items-center justify-center gap-3 rounded-2xl font-bold tracking-[0.08em] transition-all duration-300"","
"components/trust/ReviewCarousel.tsx","130","REDUCED_MOTION_REVIEW","warning"," ""rounded-full border px-3.5 py-2 text-[10px] font-black uppercase tracking-[0.15em] transition-all"","
"components/trust/ReviewCarousel.tsx","206","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1rem] border border-slate-200 bg-slate-50/80 px-4 py-3 transition-all hover:border-blue-200 hover:bg-blue-50"""
"components/trust/ReviewCarousel.tsx","210","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-0.5"" />"
"components/trust/TrustBlock.tsx","131","REDUCED_MOTION_REVIEW","warning"," <div className=""flex items-center gap-4 rounded-[22px] border border-white/10 bg-[#11131A] p-4 transition-colors hover:bg-white/[0.03]"">"
"components/services/GermanSignatureServicesHub.tsx","126","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-lg border border-slate-200 bg-white p-5 shadow-sm outline-none transition hover:-translate-y-0.5 hover:border-cyan-600 focus-visible:ring-2 focus-visible:ring-cyan-600"""
"components/services/GermanSignatureServicesHub.tsx","133","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition group-hover:translate-x-0.5"" aria-hidden=""true"" />"
"components/services/GermanSignatureServicesHub.tsx","271","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-start justify-between gap-3 rounded-xl border border-slate-200 bg-white p-4 text-sm font-bold leading-6 text-slate-800 outline-none transition hover:border-cyan-600 focus-visible:ring-2 focus"
"components/services/GermanSignatureServicesHub.tsx","279","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""mt-1 h-4 w-4 shrink-0 text-blue-800 transition group-hover:translate-x-0.5"" aria-hidden=""true"" />"
"components/services/StrategicServiceFinder.tsx","233","FOCUS_STYLE_REVIEW","warning"," {result.signature ? <div className=""mt-6 rounded-2xl bg-slate-950 p-5 text-white""><p className=""text-xs font-black uppercase tracking-[0.1em] text-cyan-200"">{copy.signature}</p><h3 className=""mt-2 text-xl font-black"">{r"
"components/services/StrategicServiceFinder.tsx","237","TOUCH_TARGET_REVIEW","warning"," {result.primary.faqLinks.slice(0, 2).map((link) => <Link key={link.href} href={link.href} prefetch={false} className=""rounded-xl border border-slate-200 bg-slate-50 p-4 text-sm font-black text-blue-900 outline-none focu"
"components/services/StrategicServiceFinder.tsx","238","TOUCH_TARGET_REVIEW","warning"," {result.primary.articleLinks.slice(0, 2).map((link) => <Link key={link.href} href={link.href} prefetch={false} className=""rounded-xl border border-slate-200 bg-slate-50 p-4 text-sm font-black text-blue-900 outline-none "
"components/seo/AiServiceRecommendationPanel.tsx","287","REDUCED_MOTION_REVIEW","warning"," className=""flox-click-card flox-card-lift group grid gap-4 rounded-[1.55rem] border border-slate-200 bg-white p-5 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-blue-200 hover:shadow-xl hove"
"components/seo/AiServiceRecommendationPanel.tsx","290","REDUCED_MOTION_REVIEW","warning"," <span className=""flex h-12 w-12 items-center justify-center rounded-2xl bg-slate-950 text-white transition group-hover:bg-blue-600"">"
"components/seo/AiServiceRecommendationPanel.tsx","301","REDUCED_MOTION_REVIEW","warning"," <span className=""flox-magnetic-cta inline-flex w-fit items-center gap-2 rounded-full border border-blue-100 bg-blue-50 px-3 py-2 text-[10px] font-black uppercase tracking-[0.14em] text-blue-700 transition group-hover:bo"
"components/seo/BookingProcessPanel.tsx","97","REDUCED_MOTION_REVIEW","warning"," className=""premium-scan group rounded-[2rem] border border-foreground/10 bg-[linear-gradient(180deg,rgba(255,255,255,0.06),rgba(255,255,255,0.02))] p-7 transition-all hover:-translate-y-1 hover:border-blue-300/25"""
"components/seo/BookingProcessPanel.tsx","106","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-3.5 w-3.5 transition-transform group-hover:translate-x-1"" />"
"components/seo/ContactTrustPanel.tsx","76","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-2xl border border-slate-200 bg-slate-50 px-5 py-4 text-slate-700 transition hover:border-blue-300/25 hover:bg-blue-50 hover:text-slate-900"""
"components/seo/ContactTrustPanel.tsx","82","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-1"" />"
"components/seo/ContactTrustPanel.tsx","97","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-2xl border border-emerald-200 bg-emerald-50 px-5 py-4 text-emerald-800 transition hover:border-emerald-300 hover:bg-emerald-100 hover:text-emerald-950"""
"components/seo/ContactTrustPanel.tsx","103","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-emerald-600 transition-transform group-hover:translate-x-1"" />"
"components/seo/ContactTrustPanel.tsx","109","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-2xl border border-slate-200 bg-slate-50 px-5 py-4 text-slate-700 transition hover:border-blue-300/25 hover:bg-blue-50 hover:text-slate-900"""
"components/seo/ContactTrustPanel.tsx","115","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-1"" />"
"components/seo/ContactTrustPanel.tsx","121","REDUCED_MOTION_REVIEW","warning"," className=""group flex items-center justify-between rounded-2xl border border-slate-200 bg-slate-50 px-5 py-4 text-slate-700 transition hover:border-blue-300/25 hover:bg-blue-50 hover:text-slate-900"""
"components/seo/ContactTrustPanel.tsx","127","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-blue-700 transition-transform group-hover:translate-x-1"" />"
"components/seo/ContactTrustPanel.tsx","158","REDUCED_MOTION_REVIEW","warning"," className=""premium-scan group rounded-[1.75rem] border border-slate-200 bg-white p-6 shadow-sm shadow-slate-950/5 transition hover:-translate-y-1 hover:border-blue-300/25"""
